0.00940262 0.00071812 0.99995554
0.06263617 -0.62215624 -0.78038345
-0.23534784 0.34298173 0.90938162
0.97223805 -0.12463046 -0.19804148
-0.82277515 0.13252450 0.55270093
0.47295989 -0.81163439 0.34286813
0.35191283 -0.31342610 -0.88199855
-0.05605845 -0.98572071 -0.15878328
-0.54899887 -0.52506239 -0.65031510
0.33944166 0.03501868 -0.93997503
0.18303748 0.79361871 0.58022981
0.99017905 -0.12248167 0.06740687
-0.67046862 0.33505187 0.66197589
-0.68188318 0.14301416 -0.71734390
-0.16250012 -0.91492283 0.36947250
-0.99115806 0.12802501 -0.03486119
0.09473707 0.95549921 0.27936741
-0.28545049 -0.02948262 -0.95793987
0.45927760 -0.84180109 0.28361067
0.50440635 -0.77155746 0.38765104
-0.15748670 -0.48171896 -0.86205846
-0.77379981 -0.09220878 -0.62668285
-0.68040035 0.50599271 -0.53011955
0.90911321 -0.04103849 0.41452264
-0.23150285 -0.93803277 0.25787778
-0.28887703 -0.70275495 0.65014271
0.84757536 0.45192979 0.27816446
-0.41379613 0.65904264 0.62804105
-0.51117853 0.49941853 -0.69948384
0.58790042 -0.46017742 0.66528929
0.63794018 0.03370239 0.76934809
0.59218985 0.75581264 -0.27938941
0.07942895 -0.66318198 -0.74423162
0.70953395 0.06112858 -0.70201487
-0.77752722 0.10945833 -0.61924979
-0.64107220 0.74282939 0.19295320
-0.28541295 -0.30333917 -0.90913409
0.37885260 -0.31576598 0.86992101
-0.43407464 -0.62220220 0.65149339
-0.45243226 0.36707949 -0.81274701
0.09292868 0.28654880 0.95354813
-0.61384715 -0.43467766 0.65897421
-0.72523851 -0.29147006 0.62375821
0.32296139 0.10205935 0.94089310
0.21633766 0.93927723 -0.26637623
-0.58095770 0.74379586 -0.33053876
-0.78640374 -0.22496101 -0.57529270
0.07446264 -0.18058326 0.98073697
-0.33791242 -0.23864985 0.91041828
-0.75409590 -0.60598342 -0.25322612
-0.42999769 -0.84972991 0.30505911
0.46269882 0.31320339 -0.82934519
-0.80455115 -0.56985822 0.16720965
0.97370496 0.22594926 -0.02907879
-0.10542897 -0.94350349 0.31414312
0.19644759 -0.62058033 0.75913662
-0.69852975 -0.16186319 0.69703407
-0.93544104 0.30710635 0.17503071
-0.53795199 0.33864669 0.77196248
-0.91058306 -0.01427079 0.41307970
-0.96781905 -0.14680008 0.20439182
0.18752580 0.58888922 -0.78615747
-0.16430198 0.16019280 0.97331553
-0.85660375 -0.38763120 -0.34054673
-0.48820971 0.76050726 0.42811212
-0.05503299 0.99356283 0.09901653
-0.38280139 0.70471643 -0.59735906
-0.98496156 -0.14782676 -0.08943138
-0.93590101 0.02160334 0.35160005
0.00359214 -0.72287668 0.69096772
-0.92507287 0.29928199 -0.23381719
-0.71111552 0.43205736 0.55465408
-0.91030970 0.41276269 -0.03103557
-0.69983255 0.18564308 0.68976159
0.81642568 0.54728666 0.18419128
-0.07163688 -0.03571224 -0.99679125
-0.79748417 -0.26704318 -0.54102397
0.65249611 -0.32938212 0.68246336
-0.17542230 0.39548315 -0.90156536
0.36255684 0.90084622 -0.23880669
-0.31107596 -0.30905202 0.89873166
0.77988412 0.45424988 -0.43062489
-0.56430361 -0.58982653 0.57763838
0.22197608 0.49797675 0.83829934
-0.88473099 0.14206843 0.44392300
0.98739205 0.15665710 0.02270455
-0.85753102 0.37402796 -0.35319065
-0.53553833 0.65553264 -0.53242432
-0.20318423 0.69825504 -0.68640809
0.91241696 0.09758628 0.39745717
0.56097584 -0.50481454 -0.65610089
0.46845575 -0.46257793 0.75270902
0.49418038 -0.64860175 -0.57887954
