0.10375977 0.82055664 0.75573730 0.24548340
0.82055664 0.75573730 0.24548340 0.86853027
0.75573730 0.24548340 0.86853027 0.83398438
0.24548340 0.86853027 0.83398438 0.89721680
0.86853027 0.83398438 0.89721680 0.27270508
0.83398438 0.89721680 0.27270508 0.18273926
0.89721680 0.27270508 0.18273926 0.53466797
0.27270508 0.18273926 0.53466797 0.45227051
0.18273926 0.53466797 0.45227051 0.44763184
0.53466797 0.45227051 0.44763184 0.05334473
0.45227051 0.44763184 0.05334473 0.53479004
0.44763184 0.05334473 0.53479004 0.46264648
0.05334473 0.53479004 0.46264648 0.32971191
0.53479004 0.46264648 0.32971191 0.02893066
0.46264648 0.32971191 0.02893066 0.45935059
0.32971191 0.02893066 0.45935059 0.04956055
0.02893066 0.45935059 0.04956055 0.21313477
0.45935059 0.04956055 0.21313477 0.11865234
0.04956055 0.21313477 0.11865234 0.08666992
0.21313477 0.11865234 0.08666992 0.36779785
0.11865234 0.08666992 0.36779785 0.26660156
0.08666992 0.36779785 0.26660156 0.66381836
0.36779785 0.26660156 0.66381836 0.43139648
0.26660156 0.66381836 0.43139648 0.67309570
0.66381836 0.43139648 0.67309570 0.22009277
0.43139648 0.67309570 0.22009277 0.71008301
0.67309570 0.22009277 0.71008301 0.36437988
0.22009277 0.71008301 0.36437988 0.97595215
0.71008301 0.36437988 0.97595215 0.96594238
0.36437988 0.97595215 0.96594238 0.11511230
0.97595215 0.96594238 0.11511230 0.78564453
0.96594238 0.11511230 0.78564453 0.78784180
0.11511230 0.78564453 0.78784180 0.97460938
0.78564453 0.78784180 0.97460938 0.85180664
0.78784180 0.97460938 0.85180664 0.41235352
0.97460938 0.85180664 0.41235352 0.05432129
0.85180664 0.41235352 0.05432129 0.61779785
0.41235352 0.05432129 0.61779785 0.51916504
0.05432129 0.61779785 0.51916504 0.13439941
0.61779785 0.51916504 0.13439941 0.42529297
0.51916504 0.13439941 0.42529297 0.15429688
0.13439941 0.42529297 0.15429688 0.11682129
0.42529297 0.15429688 0.11682129 0.93090820
0.15429688 0.11682129 0.93090820 0.13684082
0.11682129 0.93090820 0.13684082 0.63281250
0.93090820 0.13684082 0.63281250 0.79553223
0.13684082 0.63281250 0.79553223 0.62841797
0.63281250 0.79553223 0.62841797 0.42199707
0.79553223 0.62841797 0.42199707 0.87402344
0.62841797 0.42199707 0.87402344 0.30102539
0.42199707 0.87402344 0.30102539 0.59020996
0.87402344 0.30102539 0.59020996 0.17395020
0.30102539 0.59020996 0.17395020 0.78747559
0.59020996 0.17395020 0.78747559 0.94348145
0.17395020 0.78747559 0.94348145 0.20568848
0.78747559 0.94348145 0.20568848 0.48559570
0.94348145 0.20568848 0.48559570 0.28063965
0.20568848 0.48559570 0.28063965 0.85717773
0.48559570 0.28063965 0.85717773 0.86889648
0.28063965 0.85717773 0.86889648 0.86511230
0.85717773 0.86889648 0.86511230 0.54345703
0.86889648 0.86511230 0.54345703 0.19946289
0.86511230 0.54345703 0.19946289 0.95629883
0.54345703 0.19946289 0.95629883 0.29528809
0.19946289 0.95629883 0.29528809 0.10253906
0.95629883 0.29528809 0.10253906 0.71679688
0.29528809 0.10253906 0.71679688 0.93505859
0.10253906 0.71679688 0.93505859 0.48962402
0.71679688 0.93505859 0.48962402 0.62304688
0.93505859 0.48962402 0.62304688 0.96533203
0.48962402 0.62304688 0.96533203 0.06323242
0.62304688 0.96533203 0.06323242 0.37536621
0.96533203 0.06323242 0.37536621 0.90991211
0.06323242 0.37536621 0.90991211 0.35192871
0.37536621 0.90991211 0.35192871 0.91748047
0.90991211 0.35192871 0.91748047 0.99523926
0.35192871 0.91748047 0.99523926 0.60559082
0.91748047 0.99523926 0.60559082 0.48144531
0.99523926 0.60559082 0.48144531 0.92773438
0.60559082 0.48144531 0.92773438 0.86694336
0.48144531 0.92773438 0.86694336 0.69909668
0.92773438 0.86694336 0.69909668 0.43041992
0.86694336 0.69909668 0.43041992 0.59008789
0.69909668 0.43041992 0.59008789 0.16357422
0.43041992 0.59008789 0.16357422 0.90539551
0.59008789 0.16357422 0.90539551 0.96789551
0.16357422 0.90539551 0.96789551 0.28112793
0.90539551 0.96789551 0.28112793 0.89868164
0.96789551 0.28112793 0.89868164 0.39721680
0.28112793 0.89868164 0.39721680 0.76745605
0.89868164 0.39721680 0.76745605 0.24169922
0.39721680 0.76745605 0.24169922 0.54687500
0.76745605 0.24169922 0.54687500 0.48999023
0.24169922 0.54687500 0.48999023 0.65417480
0.54687500 0.48999023 0.65417480 0.61157227
0.48999023 0.65417480 0.61157227 0.98986816
0.65417480 0.61157227 0.98986816 0.14904785
0.61157227 0.98986816 0.14904785 0.67053223
0.98986816 0.14904785 0.67053223 0.00219727
0.14904785 0.67053223 0.00219727 0.18676758
0.67053223 0.00219727 0.18676758 0.87707520
0.00219727 0.18676758 0.87707520 0.56042480
0.18676758 0.87707520 0.56042480 0.64184570
0.87707520 0.56042480 0.64184570 0.56347656
0.56042480 0.64184570 0.56347656 0.90124512
0.64184570 0.56347656 0.90124512 0.61511230
0.56347656 0.90124512 0.61511230 0.29089355
0.90124512 0.61511230 0.29089355 0.72888184
0.61511230 0.29089355 0.72888184 0.96240234
0.29089355 0.72888184 0.96240234 0.81408691
0.72888184 0.96240234 0.81408691 0.20581055
0.96240234 0.81408691 0.20581055 0.49597168
0.81408691 0.20581055 0.49597168 0.16271973
0.20581055 0.49597168 0.16271973 0.83276367
0.49597168 0.16271973 0.83276367 0.79345703
0.16271973 0.83276367 0.79345703 0.45202637
0.83276367 0.79345703 0.45202637 0.42687988
0.79345703 0.45202637 0.42687988 0.28918457
0.45202637 0.42687988 0.28918457 0.58361816
0.42687988 0.28918457 0.58361816 0.61352539
0.28918457 0.58361816 0.61352539 0.15600586
0.58361816 0.61352539 0.15600586 0.26208496
0.61352539 0.15600586 0.26208496 0.27990723
0.15600586 0.26208496 0.27990723 0.79492188
0.26208496 0.27990723 0.79492188 0.57653809
0.27990723 0.79492188 0.57653809 0.01171875
0.79492188 0.57653809 0.01171875 0.99609375
0.57653809 0.01171875 0.99609375 0.67822266
0.01171875 0.99609375 0.67822266 0.65588379
0.99609375 0.67822266 0.65588379 0.75683594
0.67822266 0.65588379 0.75683594 0.33886719
0.65588379 0.75683594 0.33886719 0.80712891
0.75683594 0.33886719 0.80712891 0.61425781
0.33886719 0.80712891 0.61425781 0.21826172
0.80712891 0.61425781 0.21826172 0.55444336
0.61425781 0.21826172 0.55444336 0.13342285
0.21826172 0.55444336 0.13342285 0.34228516
0.55444336 0.13342285 0.34228516 0.09777832
0.13342285 0.34228516 0.09777832 0.31213379
0.34228516 0.09777832 0.31213379 0.53454590
0.09777832 0.31213379 0.53454590 0.44189453
0.31213379 0.53454590 0.44189453 0.56555176
0.53454590 0.44189453 0.56555176 0.07775879
0.44189453 0.56555176 0.07775879 0.61022949
0.56555176 0.07775879 0.61022949 0.87573242
0.07775879 0.61022949 0.87573242 0.44628906
0.61022949 0.87573242 0.44628906 0.93908691
0.87573242 0.44628906 0.93908691 0.83203125
0.44628906 0.93908691 0.83203125 0.73120117
0.93908691 0.83203125 0.73120117 0.15966797
0.83203125 0.73120117 0.15966797 0.57336426
0.73120117 0.15966797 0.57336426 0.74182129
0.15966797 0.57336426 0.74182129 0.06250000
0.57336426 0.74182129 0.06250000 0.31311035
0.74182129 0.06250000 0.31311035 0.61755371
0.06250000 0.31311035 0.61755371 0.49841309
0.31311035 0.61755371 0.49841309 0.37023926
